id,baslik,alt_baslik,oda_tipi,gecelik_fiyat_tl,fiyat_1_gun_tl,fiyat_1_hafta_tl,fiyat_1_ay_tl,fiyat_3_ay_tl,puan,yorum_sayisi,enlem,boylam,url,resim_url
1768280478132590621,"Jaipur, Hindistan bölgesinde oda",Aangan Stüdyosu,Özel Oda,1634,1634,,,,5.0,6,26.9144,75.7918,https://www.airbnb.com.tr/rooms/1768280478132590621,https://a0.muscache.com/im/pictures/2808444983.jpg
1761509082285283620,"Daire - Cidde, Suudi Arabistan",Al Jawhara Marina – Durrat Al Arous,Daire,5838,5838,,,,,0,21.9416,38.9507,https://www.airbnb.com.tr/rooms/1761509082285283620,https://a0.muscache.com/im/pictures/2799437353.jpg
1760691404114620038,"Daire - Vrindavan, Hindistan",Shri Nidhi Konaklaması - Divine Vrindavan Abode,Daire,636,636,,,,,0,27.5634,77.6365,https://www.airbnb.com.tr/rooms/1760691404114620038,https://a0.muscache.com/im/pictures/2796857805.jpg
1767448736462863543,"Ev - Homestead Valley, Kaliforniya, Amerika Birleşik Devletleri","*Yeni Dagger Tree Oasis | Jakuzi, Cowboy Havuzu",Daire / Ev,12285,12285,,,,,0,34.27713,-116.44065,https://www.airbnb.com.tr/rooms/1767448736462863543,https://a0.muscache.com/im/pictures/2804132511.jpg
1769435107848892696,"Daire - Siliguri, Hindistan",2 yatak odası/2 klima/Ücretsiz park yeri/Pradhan Nagar Champasari. ,Özel Oda,1318,1318,,,,,0,26.7316,88.4185,https://www.airbnb.com.tr/rooms/1769435107848892696,https://a0.muscache.com/im/pictures/2807750327.jpg
1762148275137870226,"Villa - Dehradun, Hindistan",Yayla Villası,Müstakil Villa,3294,3294,,,,,0,30.3686,78.0877,https://www.airbnb.com.tr/rooms/1762148275137870226,https://a0.muscache.com/im/pictures/2793695683.jpg
1764195167380942050,"Varanasi, Hindistan bölgesinde oda",SriSadan (Assi Ghat ve BHU yakınında konaklayın),Özel Oda,506,506,,,,,0,25.262,83.0192,https://www.airbnb.com.tr/rooms/1764195167380942050,https://a0.muscache.com/im/pictures/2797604048.jpg
1730089144632932500,"Ev - 100 Mile House, Kanada",Jacobson Lakeside Rentals 103 Göl Evi ,Daire / Ev,12174,12174,,,,,0,51.6889,-121.3066,https://www.airbnb.com.tr/rooms/1730089144632932500,https://a0.muscache.com/im/pictures/2727930630.jpg
1728838158857517774,"Aligarh, Hindistan bölgesinde odalar",Burası size konfor ve huzur veriyor ,Özel Oda,810,810,,,,5.0,4,27.9069,78.1062,https://www.airbnb.com.tr/rooms/1728838158857517774,https://a0.muscache.com/im/pictures/2750868553.jpg
1765244384974122474,"Ev - Punta Negra, Peru",Gala evi - Salas del Mar II,Daire / Ev,18272,,,18272,,,0,-12.3787,-76.784,https://www.airbnb.com.tr/rooms/1765244384974122474,https://a0.muscache.com/im/pictures/2811728971.jpg
1729224940812598013,"Ev - Bariloche, Arjantin",Göle ve plaja erişimi olan geniş rüya evi. ,Daire / Ev,14596,,,14596,,5.0,7,-41.1003,-71.4459,https://www.airbnb.com.tr/rooms/1729224940812598013,https://a0.muscache.com/im/pictures/2724618856.jpg
1666494564588657870,"Ev - Kiyosu, Japonya",    Nagoya İstasyonu tramvayla 3 dakika | İstasyondan 6 dakika yürüme mesafesinde | 8 kişi için uygun - Kiralık eski ev,Daire / Ev,5953,,,5953,,,0,35.199833362989025,136.86464355100682,https://www.airbnb.com.tr/rooms/1666494564588657870,https://a0.muscache.com/im/pictures/2797843432.jpg
1749038299682929559,"Villa - Panagoda, Sri Lanka",Dan'in Villası,Müstakil Villa,3862,,,3862,,,0,6.8915,80.0406,https://www.airbnb.com.tr/rooms/1749038299682929559,https://a0.muscache.com/im/pictures/2768821031.jpg
1329667442354481942,"Ev - Olmué, Şili","5d4b, havuz, jakuzi ve barbekü alanı. Merkezi.",Daire / Ev,14389,,,14389,,5.0,3,-32.9939,-71.1837,https://www.airbnb.com.tr/rooms/1329667442354481942,https://a0.muscache.com/im/pictures/2815850644.jpg
1760291118106067662,"Ev - Kluang, Malezya",SemiD@15+5px@kasaba/KTV/Çocuk kaydırağı/Piyano/Bilardo/BBQ,Daire / Ev,7683,,,7683,,5.0,3,2.0584,103.3095,https://www.airbnb.com.tr/rooms/1760291118106067662,https://a0.muscache.com/im/pictures/2809642918.jpg
1452144996922533249,"Kır evi - Santo Amaro da Imperatriz, Brezilya",Sagrado Coração Çiftliği - Şömine ve bilardo masası,Kır Evi / Bungalov,18419,,,18419,,5.0,9,-27.6383,-48.7649,https://www.airbnb.com.tr/rooms/1452144996922533249,https://a0.muscache.com/im/pictures/2653821671.jpg
1763353341803240683,"Ev - Barrie, Kanada",Barrie'deki Sofi House,Daire / Ev,18867,,,18867,,,0,44.4074,-79.6483,https://www.airbnb.com.tr/rooms/1763353341803240683,https://a0.muscache.com/im/pictures/2805469030.jpg
1751934497596680246,"Daire - Puerto Vallarta, Meksika",Yeni Lüks Sahil Kenarı Çatı Katı + Özel Sinema,Daire,37447,,,37447,,5.0,4,20.6445,-105.2413,https://www.airbnb.com.tr/rooms/1751934497596680246,https://a0.muscache.com/im/pictures/2773401906.jpg
1737930669708480001,"Ev - Pampatar, Venezuela",Pampatar Plajı'nda Güzel Ev,Daire / Ev,3685,,,3685,,5.0,3,11,-63.7938,https://www.airbnb.com.tr/rooms/1737930669708480001,https://a0.muscache.com/im/pictures/2743479202.jpg
1755345294188793001,"Ev - Monclova, Meksika",Geniş Aile Evi,Daire / Ev,9929,,,,9929,,0,26.8927,-101.4195,https://www.airbnb.com.tr/rooms/1755345294188793001,https://a0.muscache.com/im/pictures/2801770295.jpg
1740568880686761662,"Kulübe - Blue Ridge, Georgia, Amerika Birleşik Devletleri",Ridge ve Rover İnzivası,Daire / Ev,28179,,,,28179,5.0,4,34.93907052352083,-84.35345112057117,https://www.airbnb.com.tr/rooms/1740568880686761662,https://a0.muscache.com/im/pictures/2749435320.jpg
1760279468626696477,"Kulübe - Christiana, Tennessee, Amerika Birleşik Devletleri",Mega Kulübe-Jakuzi-Sauna-Oyun Odası-Ateş Masası,Özel Oda,41598,,,,41598,,0,35.7223,-86.3121,https://www.airbnb.com.tr/rooms/1760279468626696477,https://a0.muscache.com/im/pictures/2790301756.jpg
1746153006361381410,"Ev - Las Granjas, Meksika",Evden uzakta evinize hoş geldiniz!,Daire / Ev,23262,,,,23262,,0,29.1891,-110.8665,https://www.airbnb.com.tr/rooms/1746153006361381410,https://a0.muscache.com/im/pictures/2761002276.jpg
1749680285567137524,"Ev - Warsaw, Indiana, Amerika Birleşik Devletleri","""The Cozy Corner""",Daire / Ev,19215,,,,19215,,0,41.224484894711104,-85.87282221528656,https://www.airbnb.com.tr/rooms/1749680285567137524,https://a0.muscache.com/im/pictures/2768656196.jpg
1720289214953093683,"Ev - Nazaré Paulista, Brezilya",Çiftlik Alanı 10 I Nazaré Paulista/SP,Daire / Ev,5198,,,,5198,,0,-23.17165,-46.41087,https://www.airbnb.com.tr/rooms/1720289214953093683,https://a0.muscache.com/im/pictures/2787082549.jpg
1759232962297499375,"Ev - Delhi, Iowa, Amerika Birleşik Devletleri",Göl Delhi Hickory Lodge,Daire / Ev,36489,,,,36489,,0,42.4146,-91.3591,https://www.airbnb.com.tr/rooms/1759232962297499375,https://a0.muscache.com/im/pictures/2788847434.jpg
1765599792799392570,"Ev - Lowell, Michigan, Amerika Birleşik Devletleri","Göl Evi, 11 Kişilik, Sauna, Jakuzi, Plaj ",Daire / Ev,37535,,,,37535,,0,43.0346,-85.3768,https://www.airbnb.com.tr/rooms/1765599792799392570,https://a0.muscache.com/im/pictures/2800424715.jpg
1765549009738720945,"Ev - Iraquara, Brezilya",Chapada'nın Köşesi,Daire / Ev,3780,,,,3780,,0,-12.3472,-41.5854,https://www.airbnb.com.tr/rooms/1765549009738720945,https://a0.muscache.com/im/pictures/2800334406.jpg
1670399314385120277,Kulübe - Shelton,Kanolu Bayview jakuzili ev,Daire / Ev,14983,14983,,,,5.0,5,47.24098,-123.04048,https://www.airbnb.com.tr/rooms/1670399314385120277,https://a0.muscache.com/im/pictures/2748411571.jpg
1744600890105558439,Ev - Olympia,Göl kenarında yaşam,Daire / Ev,20805,20805,,,,5.0,3,47.00554,-122.78832,https://www.airbnb.com.tr/rooms/1744600890105558439,https://a0.muscache.com/im/pictures/2757662021.jpg
1513110284306262813,Daire - Olympia,West Olympia Konforlu Daire,Daire,11141,,11141,,,4.91,23,47.0313,-122.9411,https://www.airbnb.com.tr/rooms/1513110284306262813,https://a0.muscache.com/im/pictures/2365309939.jpg
851354108430245373,Kulübe - Olympia,"Göl kenarında jakuzili kulübe, oyun odası, kanolar ve manzara",Özel Oda,24278,,,,24278,4.9,67,46.99317,-122.78323,https://www.airbnb.com.tr/rooms/851354108430245373,https://a0.muscache.com/im/pictures/1657017313.jpg
1744228950524205462,Ev - Lacey,Lacey'de yeni Airbnb,Daire / Ev,9730,,,,9730,,0,46.9861,-122.8109,https://www.airbnb.com.tr/rooms/1744228950524205462,https://a0.muscache.com/im/pictures/2756774703.jpg
1158726982749146504,Ev - Olympia,Bay View Casita,Daire / Ev,8466,8466,,,,4.85,80,47.07474,-123.01737,https://www.airbnb.com.tr/rooms/1158726982749146504,https://a0.muscache.com/im/pictures/1909468014.jpg
17654931,Ev - Olympia,Nisqually Vadisi'nde Güzel Kır Evi,Daire / Ev,7590,7590,,,,4.9,253,47.06512,-122.70815,https://www.airbnb.com.tr/rooms/17654931,https://a0.muscache.com/im/pictures/278802030.jpg
791248382670731260,Küçük ev - Lacey,İlginç küçük ev | Çitle çevrili bahçe + evcil hayvanlar,Daire / Ev,5960,5960,,,,4.81,221,47.03908,-122.78734,https://www.airbnb.com.tr/rooms/791248382670731260,https://a0.muscache.com/im/pictures/1561992680.jpg
5571999,Ev - Olympia,İyi Yaşam Burada Başlıyor,Daire / Ev,10922,,10922,,,4.93,163,47.07816,-123.01632,https://www.airbnb.com.tr/rooms/5571999,https://a0.muscache.com/im/pictures/40345774.jpg
30105202,Kır evi - Olympia,"Sahildeki stüdyo, jakuzi, kano ve rahat!",Kır Evi / Bungalov,11725,,,11725,,4.94,603,47.10589,-122.82779,https://www.airbnb.com.tr/rooms/30105202,https://a0.muscache.com/im/pictures/1534722479.jpg
1760161579258307606,Ev - Piraziz,Kesintisiz Karadeniz manzaralı korunaklı müstakil,Daire / Ev,13850,13850,,13850,13850,,0,40.9483,38.1127,https://www.airbnb.com.tr/rooms/1760161579258307606,https://a0.muscache.com/im/pictures/2790086889.jpg
1457124714713246953,Ağaç ev - Dereli,Giresun Yayla Bungalovu,Daire / Ev,5075,5075,,,,4.8,15,40.67582,38.35013,https://www.airbnb.com.tr/rooms/1457124714713246953,https://a0.muscache.com/im/pictures/2239979389.jpg
909124703401262124,Daire - Kovanlık,Yeşil ve huzur dolu bir daire,Daire,3533,3500,,3500,3600,5.0,63,40.7472,38.1274,https://www.airbnb.com.tr/rooms/909124703401262124,https://a0.muscache.com/im/pictures/2624748640.jpg
1206690234590718536,Küçük ev - Bulancak,Mavi Köşk(Isıtmalı Havuz),Daire / Ev,9684,8000,,9000,12053,4.9,10,40.9326,38.23788,https://www.airbnb.com.tr/rooms/1206690234590718536,https://a0.muscache.com/im/pictures/2031054201.jpg
1702844427249945741,Daire - Piraziz,"Deniz manzaralı 6 kişilik konforlu
 apart ev",Daire,5729,5729,,6128,5329,4.83,6,40.9523,38.1488,https://www.airbnb.com.tr/rooms/1702844427249945741,https://a0.muscache.com/im/pictures/2669115079.jpg
946090619040403451,Ev - Piraziz,Doğayla iç içe bir mekan,Daire / Ev,4700,4700,,4700,4700,4.71,49,40.9369,38.1324,https://www.airbnb.com.tr/rooms/946090619040403451,https://a0.muscache.com/im/pictures/1708356621.jpg
1049318830936196826,Ev - Yavuzkemal,Paşanın Ali Konağı Apart-Hotel 2 Kulakkaya,Daire / Ev,4333,4250,,4250,4500,5.0,10,40.6992,38.3401,https://www.airbnb.com.tr/rooms/1049318830936196826,https://a0.muscache.com/im/pictures/1803697264.jpg
925815339199720817,Ev - Piraziz,Deniz manzaralı bahçeli ev,Daire / Ev,4750,4750,,4750,4750,4.63,16,40.953,38.1263,https://www.airbnb.com.tr/rooms/925815339199720817,https://a0.muscache.com/im/pictures/2255498468.jpg
716307482525543929,Otel - Ordu,Kubalic Hotel Spa - Deluxe Oda,Özel Oda,4400,4400,,,,4.88,8,40.96739,38.05594,https://www.airbnb.com.tr/rooms/716307482525543929,https://a0.muscache.com/im/pictures/1490158132.jpg
1379071326832115038,Ev - Yavuzkemal,SÜLLÜ DAĞ EVİ Muradiye,Daire / Ev,5500,5500,,5500,5500,5.0,3,40.6991,38.3401,https://www.airbnb.com.tr/rooms/1379071326832115038,https://a0.muscache.com/im/pictures/2228704991.jpg
673866264037271683,Daire - Piraziz,Plaja Yakın Konforlu Aile Yuvası,Daire,4118,4441,,4435,3477,4.44,25,40.9517,38.149,https://www.airbnb.com.tr/rooms/673866264037271683,https://a0.muscache.com/im/pictures/1692576824.jpg
547746536203884236,Bungalov - Dereli,SÜLLÜ DAĞ EVİ - Ladin,Kır Evi / Bungalov,13000,13000,,,,,0,40.66724,38.35233,https://www.airbnb.com.tr/rooms/547746536203884236,https://a0.muscache.com/im/pictures/1423041166.jpg
1760111220190237314,Ev - Piraziz,Deniz Manzaralı Lüks Aile Villası ,Müstakil Villa,10005,,,10010,10000,,0,40.9507,38.1242,https://www.airbnb.com.tr/rooms/1760111220190237314,https://a0.muscache.com/im/pictures/2799876196.jpg
933334471203577500,Ev - Piraziz,Deniz ve Orman manzaralı daire - Piraziz Giresun,Daire / Ev,3700,,,3700,3700,4.88,56,40.93275,38.17453,https://www.airbnb.com.tr/rooms/933334471203577500,https://a0.muscache.com/im/pictures/2345123131.jpg
1766683962689042718,"Ev - Cape Coral, Florida, Amerika Birleşik Devletleri",Sahil Villası | 12 KİŞİ | Isıtmalı Havuz | Oyun Odası,Müstakil Villa,15934,,,15934,,,0,26.609,-82.0058,https://www.airbnb.com.tr/rooms/1766683962689042718,https://a0.muscache.com/im/pictures/2802536490.jpg
1557302803956054080,"Ev - Prince Albert, Kanada",Şehrin göbeğinde 5 yatak odalı ferah ev,Özel Oda,9888,,,9888,,4.95,22,53.18378,-105.75036,https://www.airbnb.com.tr/rooms/1557302803956054080,https://a0.muscache.com/im/pictures/2551342108.jpg
1754699992822505899,"Ev - Marechal Deodoro, Brezilya",Francês plajının sıcaklığı,Daire / Ev,4253,,,4253,,,0,-9.7473,-35.8817,https://www.airbnb.com.tr/rooms/1754699992822505899,https://a0.muscache.com/im/pictures/2788737797.jpg
1735718397418810763,"Kulübe - Aurskog-Høland, Norveç",Sletner Skog,Daire / Ev,13008,,,13008,,,0,59.9867,11.4635,https://www.airbnb.com.tr/rooms/1735718397418810763,https://a0.muscache.com/im/pictures/2785809888.jpg
1703314472780252122,"Ev - Lake Havasu City, Arizona, Amerika Birleşik Devletleri","Palm Haus | Şık Havasu Konaklaması + Havuz ve Spa, 10 Kişilik",Daire / Ev,15812,,,15812,,,0,34.46698,-114.27722,https://www.airbnb.com.tr/rooms/1703314472780252122,https://a0.muscache.com/im/pictures/2816908081.jpg
1740894279379753652,"Kır evi - Casimiro de Abreu, Brezilya","Sítio Serra do Poeta | Havuz, Doğa ve Eğlence",Kır Evi / Bungalov,15348,,,,15348,5.0,3,-22.42545,-42.17646,https://www.airbnb.com.tr/rooms/1740894279379753652,https://a0.muscache.com/im/pictures/2794594656.jpg
1730861210383600154,"Ev - Pinetop Country Club, Arizona, Amerika Birleşik Devletleri",Rahat grup kaçamağı Pinetop-Lakeside,Daire / Ev,21042,,,,21042,,0,34.10612,-109.89875,https://www.airbnb.com.tr/rooms/1730861210383600154,https://a0.muscache.com/im/pictures/2783092807.jpg
1693569377973558740,"Site içi konut - Quezon City, Filipinler",Araneta ve MRT yakınında 34. kattaki stüdyo daire ile şehir manzarası,Daire / Ev,1419,,1419,,,5.0,5,14.6209,121.0565,https://www.airbnb.com.tr/rooms/1693569377973558740,https://a0.muscache.com/im/pictures/2798514452.jpg
1762539046557051994,"Ev - Morrisville, Kuzey Carolina, Amerika Birleşik Devletleri",5 yatak odalı ev | 12 yatak | Kış bahçesi | Morrisville,Özel Oda,11044,,11044,,,,0,35.8721,-78.8583,https://www.airbnb.com.tr/rooms/1762539046557051994,https://a0.muscache.com/im/pictures/2809020210.jpg
1767482767590669482,"Daire - Kuala Lumpur, Malezya",『New Open』Luxury Suite｜13. kat｜3 yatak・2 banyo｜TRX'e 5 dakika yürüme mesafesinde｜83㎡・5 kişi,Daire,3355,,3355,,,5.0,3,3.1468,101.7201,https://www.airbnb.com.tr/rooms/1767482767590669482,https://a0.muscache.com/im/pictures/2808894109.jpg
1772652925771714029,"Daire - São Paulo, Brezilya",Vila Madalena'da büyüleyici ve sofistike stüdyo. ,Daire,2826,,2826,,,,0,-23.5483,-46.6921,https://www.airbnb.com.tr/rooms/1772652925771714029,https://a0.muscache.com/im/pictures/2814239290.jpg
1771033045033031789,"Daire - Talca, Şili",Güzel manzaralı ve teraslı konforlu daire,Daire,2241,,2241,,,,0,-35.4205,-71.6157,https://www.airbnb.com.tr/rooms/1771033045033031789,https://a0.muscache.com/im/pictures/2814391644.jpg
1754717835209413977,"Ev - Quetzaltenango, Guatemala",Gabriela Colonial Evi ,Daire / Ev,2870,,2870,,,,0,14.8414,-91.5275,https://www.airbnb.com.tr/rooms/1754717835209413977,https://a0.muscache.com/im/pictures/2779131622.jpg
1764777767409044901,"Santiago de Surco, Peru bölgesinde oda",Polo Alışveriş Merkezi/ABD Büyükelçiliği yakınında özel oda,Özel Oda,2320,,2320,,,,0,-12.0977,-76.972,https://www.airbnb.com.tr/rooms/1764777767409044901,https://a0.muscache.com/im/pictures/2798817116.jpg
1576878165262254649,"Ev - Cambará do Sul, Brezilya",Doğanın ortasında kır evi,Daire / Ev,16548,,,,16548,5.0,14,-28.959,-50.0492,https://www.airbnb.com.tr/rooms/1576878165262254649,https://a0.muscache.com/im/pictures/2441988771.jpg
1770157655694420240,"Otel - Udaipur, Hindistan",Pichola yakınında 1 yatak odalı,Özel Oda,555,555,,,,,0,24.5866,73.6875,https://www.airbnb.com.tr/rooms/1770157655694420240,https://a0.muscache.com/im/pictures/2809180651.jpg
1723184310230119903,"Site içi konut - Santiago, Şili",Santiago Centro'da Bağlantılı Daire,Daire / Ev,1681,1681,,,,5.0,22,-33.4532,-70.6486,https://www.airbnb.com.tr/rooms/1723184310230119903,https://a0.muscache.com/im/pictures/2711777463.jpg
1754656300558399374,"Daire - Santiago de Querétaro, Meksika",Álamos'ta Teraslı ve Küçük Mutfaklı Süit,Daire,1655,1655,,,,4.83,6,20.6074,-100.3802,https://www.airbnb.com.tr/rooms/1754656300558399374,https://a0.muscache.com/im/pictures/2779024666.jpg
1759271237376648912,"Kuta, Endonezya bölgesinde oda",Merdeka Home 1 | Rahat Özel Oda,Özel Oda,825,825,,,,,0,-8.7141,115.1831,https://www.airbnb.com.tr/rooms/1759271237376648912,https://a0.muscache.com/im/pictures/2787985006.jpg
1763180684061293054,"Daire - Araçatuba, Brezilya",Expo ve havaalanına yakın konforlu daire,Daire,1843,1843,,,,,0,-21.1759,-50.4495,https://www.airbnb.com.tr/rooms/1763180684061293054,https://a0.muscache.com/im/pictures/2795867506.jpg
1404092096371159849,"Daire - Lahor, Pakistan",Eyfel Kulesi manzaralı birinci sınıf / 1 yatak odalı daire,Özel Oda,1338,1338,,,,5.0,5,31.3571,74.1837,https://www.airbnb.com.tr/rooms/1404092096371159849,https://a0.muscache.com/im/pictures/2797127936.jpg
1758690171530968608,"Bayan Lepas, Malezya bölgesinde oda",Bayan Lepas'ta ana yatak odası,Özel Oda,1336,,1336,,,,0,5.340216963552913,100.31023695382045,https://www.airbnb.com.tr/rooms/1758690171530968608,https://a0.muscache.com/im/pictures/2787647066.jpg
1766912834442274774,"Daire - Porto Seguro, Brezilya",Plaja 9 dakika yürüme mesafesinde havuzlu daire ARY0015,Daire,2811,,2811,,,,0,-16.3818,-39.034,https://www.airbnb.com.tr/rooms/1766912834442274774,https://a0.muscache.com/im/pictures/2803095233.jpg
771335252716676552,"Ev - Jeffreys Bay, Güney Afrika",Jeffreys Bay'de sahil kenarında tatil evi (10 kişilik),Daire / Ev,7695,,,7695,,,0,-34.08211,24.91113,https://www.airbnb.com.tr/rooms/771335252716676552,https://a0.muscache.com/im/pictures/2791369367.jpg
1756762207786429869,"Kulübe - Island Park, Idaho, Amerika Birleşik Devletleri","Steelhead'in Yellowstone Kulübesi, Klima",Daire / Ev,16663,,,16663,,5.0,3,44.44226620260497,-111.34631888570712,https://www.airbnb.com.tr/rooms/1756762207786429869,https://a0.muscache.com/im/pictures/2783393928.jpg
1284031084499248366,"Besi çiftliği - Cezarina, Brezilya",Tuiuiú Tatil Köyü,Daire / Ev,5784,,,5784,,5.0,5,-17.2759,-49.618,https://www.airbnb.com.tr/rooms/1284031084499248366,https://a0.muscache.com/im/pictures/2117044736.jpg
163771,Kır evi - Olympia,Budd Inlet'te Rahat Sahil Kır Evi - Evcil Hayvan Dostu!,Kır Evi / Bungalov,11628,,,,11628,4.89,414,47.08126,-122.93653,https://www.airbnb.com.tr/rooms/163771,https://a0.muscache.com/im/pictures/1814358003.jpg
1765442481105104106,"Ev - Santa Teresa, Kosta Rika",Özel/Muhteşem/3 yatak odalı/En iyi konum/Havuz,Özel Oda,9730,9730,,,,,0,9.6329,-85.1578,https://www.airbnb.com.tr/rooms/1765442481105104106,https://a0.muscache.com/im/pictures/2815378375.jpg
1766019534637612047,"Daire - Rio de Janeiro, Brezilya","Merkezde konforlu, klimalı daire",Daire,1843,1843,,,,,0,-22.8987,-43.2034,https://www.airbnb.com.tr/rooms/1766019534637612047,https://a0.muscache.com/im/pictures/2801209818.jpg
1743144962006535196,"Ev - Tybee Island, Georgia, Amerika Birleşik Devletleri",Tybee Adası'nda Bataklık Kenarındaki İnziva Yeri + Özel İskele,Daire / Ev,37998,,,37998,,,0,32.0029,-80.8637,https://www.airbnb.com.tr/rooms/1743144962006535196,https://a0.muscache.com/im/pictures/2788389165.jpg
